entry_time,entry_price,entry_deal,entry_order,exit_time,exit_price,exit_deal,profit,commission,swap,outcome,required_state_timestamp,state_timestamp,continuity_segment_id,state_at_entry,p_S0,p_S1,p_S2,max_posterior,posterior_entropy,posterior_margin,state_age,bars_since_transition,state_match_status,state_diagnostic_reason,missing_features
2025-03-27 07:03:01+00:00,1.07675,286,512,2025-03-27 07:15:13+00:00,1.07727,287,0.48,0.0,0.0,WIN,2025-03-27 07:00:00+00:00,,,,,,,,,,,,NO_COMPLETE_VECTOR_AT_BOUNDARY,SEGMENT_WARMUP,"[""h3_atr_change_4""]"
2025-03-27 10:11:01+00:00,1.07684,288,514,2025-03-27 10:25:39+00:00,1.07736,289,0.48,0.0,0.0,WIN,2025-03-27 10:00:00+00:00,2025-03-27 10:00:00+00:00,13.0,S1,2.543060874451805e-06,0.5129081021896447,0.48708935474948145,0.5129081021896447,0.692847379225799,0.025818747440163214,1.0,0.0,MATCHED,MATCHED,[]
2025-03-28 01:56:02+00:00,1.07923,290,520,2025-03-28 07:27:55+00:00,1.07977,291,0.5,0.0,0.0,WIN,2025-03-28 01:45:00+00:00,2025-03-28 01:45:00+00:00,13.0,S1,2.5615409985205405e-06,0.9596622560991319,0.040335182359869576,0.9596622560991319,0.16904335202585713,0.9193270737392624,1.0,0.0,MATCHED,MATCHED,[]
2025-03-28 19:46:02+00:00,1.08237,292,525,2025-03-28 20:22:22+00:00,1.08287,293,0.46,0.0,0.0,WIN,2025-03-28 19:45:00+00:00,2025-03-28 19:45:00+00:00,13.0,S1,2.1178808362617086e-06,0.9999978413622739,4.0756889688105836e-08,0.9999978413622739,3.052245342082823e-05,0.9999957234814376,29.0,28.0,MATCHED,MATCHED,[]
2025-03-31 07:18:10+00:00,1.08284,294,529,2025-03-31 07:21:18+00:00,1.08338,295,0.5,0.0,0.0,WIN,2025-03-31 07:15:00+00:00,,,,,,,,,,,,NO_COMPLETE_VECTOR_AT_BOUNDARY,SEGMENT_WARMUP,"[""h3_atr_change_4"", ""h3_slope_atr_8""]"
2025-03-31 14:25:32+00:00,1.07908,296,532,2025-03-31 14:33:22+00:00,1.07959,297,0.47,0.0,0.0,WIN,2025-03-31 14:15:00+00:00,,,,,,,,,,,,NO_COMPLETE_VECTOR_AT_BOUNDARY,SEGMENT_WARMUP,"[""h3_atr_change_4"", ""h3_slope_atr_8""]"
2025-04-01 05:00:19+00:00,1.08239,298,538,2025-04-01 09:05:31+00:00,1.0829,299,0.47,0.0,0.0,WIN,2025-04-01 05:00:00+00:00,,,,,,,,,,,,NO_COMPLETE_VECTOR_AT_BOUNDARY,SEGMENT_WARMUP,"[""h3_atr_change_4""]"
2025-04-01 10:09:20+00:00,1.07986,300,540,2025-04-01 10:23:26+00:00,1.08038,301,0.48,0.0,0.0,WIN,2025-04-01 10:00:00+00:00,2025-04-01 10:00:00+00:00,14.0,S1,7.78106196563034e-07,0.9951949889624384,0.004804232931364592,0.9951949889624384,0.030450627939233053,0.9903907560310738,1.0,0.0,MATCHED,MATCHED,[]
2025-04-02 07:12:01+00:00,1.07895,302,548,2025-04-02 08:07:03+00:00,1.07947,303,0.48,0.0,0.0,WIN,2025-04-02 07:00:00+00:00,2025-04-02 07:00:00+00:00,14.0,S1,4.305064615879429e-06,0.6931164871481876,0.30687920778719724,0.6931164871481876,0.616636769056945,0.3862372793609904,1.0,0.0,MATCHED,MATCHED,[]
2025-04-02 20:11:22+00:00,1.08402,304,553,2025-04-02 20:13:16+00:00,1.08454,305,0.48,0.0,0.0,WIN,2025-04-02 20:00:00+00:00,2025-04-02 20:00:00+00:00,14.0,S1,0.11856217727698541,0.8328698524540292,0.048567970268984725,0.8328698524540292,0.5520336755494153,0.7143076751770439,20.0,19.0,MATCHED,MATCHED,[]
2025-04-03 17:45:13+00:00,1.1019,306,561,2025-04-03 17:50:17+00:00,1.10241,307,0.46,0.0,0.0,WIN,2025-04-03 17:45:00+00:00,2025-04-03 17:45:00+00:00,14.0,S0,0.9991241334508271,1.4993227768888109e-09,0.0008758650498513101,0.9991241334508271,0.0070418647539779045,0.9982482684009758,10.0,9.0,MATCHED,MATCHED,[]
2025-04-03 19:27:36+00:00,1.10225,308,563,2025-04-03 20:21:17+00:00,1.10286,309,0.55,0.0,0.0,WIN,2025-04-03 19:15:00+00:00,2025-04-03 19:15:00+00:00,14.0,S2,0.2271984928042191,3.3349478781548273e-06,0.7727981722479041,0.7727981722479041,0.5359135598273668,0.545599679443685,1.0,0.0,MATCHED,MATCHED,[]
2025-04-04 07:56:38+00:00,1.10076,310,568,2025-04-04 10:06:40+00:00,1.09677,311,-3.64,0.0,0.0,LOSS,2025-04-04 07:45:00+00:00,2025-04-04 07:45:00+00:00,14.0,S0,0.9380044584332851,6.587122307541306e-21,0.061995541566713455,0.9380044584332851,0.23242338292134387,0.8760089168665716,1.0,0.0,MATCHED,MATCHED,[]
2025-04-04 16:05:09+00:00,1.10078,312,571,2025-04-04 16:44:02+00:00,1.09676,313,-3.67,0.0,0.0,LOSS,2025-04-04 16:00:00+00:00,2025-04-04 16:00:00+00:00,14.0,S0,0.9999999988714094,1.7833642907834623e-11,1.110755620053101e-09,0.9999999988714094,2.4471781689166257e-08,0.9999999977606538,23.0,22.0,MATCHED,MATCHED,[]
2025-04-07 13:46:57+00:00,1.09512,314,578,2025-04-07 14:10:25+00:00,1.09563,315,0.47,0.0,0.0,WIN,2025-04-07 13:45:00+00:00,,,,,,,,,,,,NO_COMPLETE_VECTOR_AT_BOUNDARY,SEGMENT_WARMUP,"[""h3_atr_change_4"", ""h3_slope_atr_8""]"
2025-04-08 07:44:12+00:00,1.09494,316,585,2025-04-08 12:14:32+00:00,1.0955,317,0.51,0.0,0.0,WIN,2025-04-08 07:30:00+00:00,,,,,,,,,,,,NO_COMPLETE_VECTOR_AT_BOUNDARY,SEGMENT_WARMUP,"[""h3_atr_change_4""]"
2025-04-08 14:35:31+00:00,1.08903,318,587,2025-04-08 14:36:23+00:00,1.08956,319,0.49,0.0,0.0,WIN,2025-04-08 14:30:00+00:00,2025-04-08 14:30:00+00:00,15.0,S2,0.01476225225142935,2.3885314902778508e-05,0.9852138624336673,0.9852138624336673,0.07716343257052373,0.9704516101822379,2.0,1.0,MATCHED,MATCHED,[]
2025-04-09 17:03:16+00:00,1.10007,320,597,2025-04-09 17:03:59+00:00,1.10061,321,0.49,0.0,0.0,WIN,2025-04-09 17:00:00+00:00,2025-04-09 17:00:00+00:00,15.0,S2,0.02301509644707706,4.4808521983014894e-07,0.9769844554677017,0.9769844554677017,0.10955903225406366,0.9539693590206246,4.0,3.0,MATCHED,MATCHED,[]
2025-04-10 06:10:24+00:00,1.09763,322,602,2025-04-10 06:26:45+00:00,1.09819,323,0.51,0.0,0.0,WIN,2025-04-10 06:00:00+00:00,2025-04-10 06:00:00+00:00,15.0,S1,1.9789604491449545e-05,0.9984667674289965,0.0015134429665128047,0.9984667674289965,0.01157372728683409,0.9969533244624837,13.0,12.0,MATCHED,MATCHED,[]
2025-04-10 07:01:56+00:00,1.09797,324,604,2025-04-10 07:16:22+00:00,1.09861,325,0.58,0.0,0.0,WIN,2025-04-10 07:00:00+00:00,2025-04-10 07:00:00+00:00,15.0,S1,0.000196529952911097,0.8433233864927732,0.15648008355431664,0.8433233864927732,0.43562707181501337,0.6868433029384565,3.0,2.0,MATCHED,MATCHED,[]
2025-04-10 19:21:33+00:00,1.1166,326,609,2025-04-10 19:22:18+00:00,1.11711,327,0.46,0.0,0.0,WIN,2025-04-10 19:15:00+00:00,2025-04-10 19:15:00+00:00,15.0,S0,0.9999729100901182,2.7089909880272547e-05,1.3901229142149212e-21,0.9999729100901182,0.0003119764958177746,0.9999458201802379,18.0,17.0,MATCHED,MATCHED,[]
2025-04-11 05:40:55+00:00,1.12791,328,613,2025-04-11 05:51:18+00:00,1.12844,329,0.47,0.0,0.0,WIN,2025-04-11 05:30:00+00:00,2025-04-11 05:30:00+00:00,15.0,S1,6.954862094134394e-05,0.9999304511323932,2.4666546329671575e-10,0.9999304511323932,0.0007353745483648638,0.9998609025114519,7.0,6.0,MATCHED,MATCHED,[]
2025-04-11 13:38:44+00:00,1.13722,330,617,2025-04-11 13:39:37+00:00,1.13359,331,-3.2,0.0,0.0,LOSS,2025-04-11 13:30:00+00:00,2025-04-11 13:30:00+00:00,15.0,S0,0.9997974203983689,0.00020256769346105406,1.190817081150226e-08,0.9997974203983689,0.0019255004315212056,0.9995948527049079,30.0,29.0,MATCHED,MATCHED,[]
2025-04-14 05:06:51+00:00,1.13591,332,622,2025-04-14 05:19:45+00:00,1.13644,333,0.47,0.0,0.0,WIN,2025-04-14 05:00:00+00:00,,,,,,,,,,,,NO_COMPLETE_VECTOR_AT_BOUNDARY,SEGMENT_WARMUP,"[""h3_atr_change_4"", ""h3_slope_atr_8""]"
2025-04-14 12:24:28+00:00,1.13566,334,625,2025-04-14 12:26:51+00:00,1.13616,335,0.44,0.0,0.0,WIN,2025-04-14 12:15:00+00:00,,,,,,,,,,,,NO_COMPLETE_VECTOR_AT_BOUNDARY,SEGMENT_WARMUP,"[""h3_atr_change_4"", ""h3_slope_atr_8""]"
2025-04-14 19:03:14+00:00,1.13514,336,629,2025-04-14 19:10:29+00:00,1.13567,337,0.47,0.0,0.0,WIN,2025-04-14 19:00:00+00:00,,,,,,,,,,,,NO_COMPLETE_VECTOR_AT_BOUNDARY,SEGMENT_WARMUP,"[""h3_atr_change_4"", ""h3_slope_atr_8""]"
2025-04-14 22:07:47+00:00,1.13503,338,631,2025-04-14 22:31:42+00:00,1.13554,339,0.45,0.0,0.0,WIN,2025-04-14 22:00:00+00:00,,,,,,,,,,,,NO_COMPLETE_VECTOR_AT_BOUNDARY,SEGMENT_WARMUP,"[""h3_atr_change_4""]"
2025-04-15 11:23:30+00:00,1.13254,340,636,2025-04-15 12:04:22+00:00,1.13304,341,0.44,0.0,0.0,WIN,2025-04-15 11:15:00+00:00,2025-04-15 11:15:00+00:00,16.0,S2,2.4262407745009608e-06,0.10967434490757896,0.890323228851646,0.890323228851646,0.3458674479932996,0.7806488839440671,6.0,5.0,MATCHED,MATCHED,[]
2025-04-15 14:11:43+00:00,1.12866,342,638,2025-04-15 14:13:27+00:00,1.12916,343,0.44,0.0,0.0,WIN,2025-04-15 14:00:00+00:00,2025-04-15 14:00:00+00:00,16.0,S2,3.821277347731452e-06,0.0001032176521271282,0.9998929610705245,0.9998929610705245,0.0011021041883972243,0.9997897434183973,17.0,16.0,MATCHED,MATCHED,[]
2025-04-15 16:43:12+00:00,1.12644,344,640,2025-04-15 16:43:59+00:00,1.12697,345,0.47,0.0,0.0,WIN,2025-04-15 16:30:00+00:00,2025-04-15 16:30:00+00:00,16.0,S2,0.0019415989371470905,7.447596509621929e-13,0.9980584010621082,0.9980584010621082,0.014063529282054794,0.9961168021249611,27.0,26.0,MATCHED,MATCHED,[]
2025-04-16 10:00:51+00:00,1.13591,346,647,2025-04-16 10:13:44+00:00,1.13643,347,0.46,0.0,0.0,WIN,2025-04-16 10:00:00+00:00,2025-04-16 10:00:00+00:00,16.0,S1,0.004181989853211016,0.6181240125021423,0.3776939976446458,0.6181240125021423,0.6880128490903217,0.24043001485749654,5.0,4.0,MATCHED,MATCHED,[]
2025-04-17 00:31:42+00:00,1.13769,348,652,2025-04-17 08:37:09+00:00,1.13822,349,0.47,0.0,0.0,WIN,2025-04-17 00:30:00+00:00,2025-04-17 00:30:00+00:00,16.0,S2,0.0008932759504485994,0.00130028317188596,0.9978064408776666,0.9978064408776666,0.017103104960095362,0.9965061577057807,2.0,1.0,MATCHED,MATCHED,[]
2025-04-17 12:20:18+00:00,1.13436,350,654,2025-04-17 12:30:38+00:00,1.13502,351,0.58,0.0,0.0,WIN,2025-04-17 12:15:00+00:00,2025-04-17 12:15:00+00:00,16.0,S2,2.2287238051234104e-06,0.0008252077180315112,0.9991725635581641,0.9991725635581641,0.006714970811766573,0.9983473558401326,4.0,3.0,MATCHED,MATCHED,[]
2025-04-17 14:55:12+00:00,1.13399,352,656,2025-04-17 14:55:34+00:00,1.13454,353,0.48,0.0,0.0,WIN,2025-04-17 14:45:00+00:00,2025-04-17 14:45:00+00:00,16.0,S1,8.228101869443851e-06,0.9765427247690063,0.023449047129123525,0.9765427247690063,0.11127883582762345,0.9530936776398827,2.0,1.0,MATCHED,MATCHED,[]
2025-04-17 16:33:21+00:00,1.13498,354,658,2025-04-17 16:42:12+00:00,1.1355,355,0.46,0.0,0.0,WIN,2025-04-17 16:30:00+00:00,2025-04-17 16:30:00+00:00,16.0,S2,4.0971288834086576e-05,0.016104230566060244,0.9838547981451062,0.9838547981451062,0.08291718541207992,0.967750567579046,2.0,1.0,MATCHED,MATCHED,[]
2025-04-18 04:01:06+00:00,1.13728,356,663,2025-04-18 11:38:47+00:00,1.13778,357,0.44,0.0,0.0,WIN,2025-04-18 04:00:00+00:00,2025-04-18 04:00:00+00:00,16.0,S2,1.1849114376495372e-06,0.35077464419637333,0.6492241708921895,0.6492241708921895,0.6479416979425288,0.2984495266958162,5.0,4.0,MATCHED,MATCHED,[]
2025-04-21 07:00:04+00:00,1.15142,358,670,2025-04-21 07:21:11+00:00,1.15196,359,0.47,0.0,0.0,WIN,2025-04-21 07:00:00+00:00,,,,,,,,,,,,NO_COMPLETE_VECTOR_AT_BOUNDARY,SEGMENT_WARMUP,"[""h1_er_8"", ""h1_atr_change_4"", ""h1_slope_atr_8"", ""h3_er_8"", ""h3_atr_change_4"", ""h3_slope_atr_8""]"
2025-04-21 13:05:44+00:00,1.15379,360,673,2025-04-21 14:36:02+00:00,1.14977,361,-3.5,0.0,0.0,LOSS,2025-04-21 13:00:00+00:00,,,,,,,,,,,,NO_COMPLETE_VECTOR_AT_BOUNDARY,SEGMENT_WARMUP,"[""h1_atr_change_4"", ""h1_slope_atr_8"", ""h3_er_8"", ""h3_atr_change_4"", ""h3_slope_atr_8""]"
2025-04-22 00:26:18+00:00,1.14959,362,677,2025-04-22 02:11:21+00:00,1.15013,363,0.47,0.0,0.0,WIN,2025-04-22 00:15:00+00:00,,,,,,,,,,,,NO_COMPLETE_VECTOR_AT_BOUNDARY,SEGMENT_WARMUP,"[""h3_er_8"", ""h3_atr_change_4"", ""h3_slope_atr_8""]"
2025-04-22 12:01:43+00:00,1.14798,364,681,2025-04-22 12:02:27+00:00,1.14856,365,0.5,0.0,0.0,WIN,2025-04-22 12:00:00+00:00,,,,,,,,,,,,NO_COMPLETE_VECTOR_AT_BOUNDARY,SEGMENT_WARMUP,"[""h3_atr_change_4"", ""h3_slope_atr_8""]"
2025-04-22 16:00:40+00:00,1.14593,366,684,2025-04-22 16:05:48+00:00,1.14644,367,0.44,0.0,0.0,WIN,2025-04-22 16:00:00+00:00,,,,,,,,,,,,NO_COMPLETE_VECTOR_AT_BOUNDARY,SEGMENT_WARMUP,"[""h3_atr_change_4"", ""h3_slope_atr_8""]"
2025-04-22 21:34:40+00:00,1.1388,368,686,2025-04-22 22:04:07+00:00,1.13484,369,-3.49,0.0,0.0,LOSS,2025-04-22 21:30:00+00:00,,,,,,,,,,,,NO_COMPLETE_VECTOR_AT_BOUNDARY,SEGMENT_WARMUP,"[""h3_atr_change_4""]"
2025-04-23 13:37:44+00:00,1.13913,370,692,2025-04-23 13:43:29+00:00,1.13982,371,0.61,0.0,0.0,WIN,2025-04-23 13:30:00+00:00,2025-04-23 13:30:00+00:00,17.0,S2,6.830870183721218e-05,0.007619356560178511,0.9923123347379843,0.9923123347379843,0.04547330490241631,0.9846929781778058,3.0,2.0,MATCHED,MATCHED,[]
2025-04-24 05:42:05+00:00,1.1332,372,698,2025-04-24 05:47:30+00:00,1.13374,373,0.48,0.0,0.0,WIN,2025-04-24 05:30:00+00:00,2025-04-24 05:30:00+00:00,17.0,S2,7.838349286286958e-06,0.058848593573530526,0.9411435680771837,0.9411435680771837,0.22388707733084645,0.8822949745036531,5.0,4.0,MATCHED,MATCHED,[]
2025-04-24 13:46:28+00:00,1.13685,374,702,2025-04-24 13:57:32+00:00,1.13735,375,0.44,0.0,0.0,WIN,2025-04-24 13:45:00+00:00,2025-04-24 13:45:00+00:00,17.0,S1,5.511973602875458e-06,0.9452954380407289,0.05469904998566902,0.9452954380407289,0.2121974114110603,0.8905963880550599,5.0,4.0,MATCHED,MATCHED,[]
2025-04-25 00:01:01+00:00,1.13692,376,706,2025-04-25 03:39:29+00:00,1.13295,377,-3.5,0.0,0.0,LOSS,2025-04-25 00:00:00+00:00,2025-04-25 00:00:00+00:00,17.0,S2,6.730763967339512e-06,7.823483859042954e-05,0.9999150343974413,0.9999150343974413,0.0009048900971936101,0.999836799558851,4.0,3.0,MATCHED,MATCHED,[]
2025-04-25 10:22:32+00:00,1.13372,378,710,2025-04-25 10:25:46+00:00,1.13423,379,0.45,0.0,0.0,WIN,2025-04-25 10:15:00+00:00,2025-04-25 10:15:00+00:00,17.0,S1,5.057211758382927e-05,0.7558983140422477,0.24405111384016906,0.7558983140422477,0.5562414340478781,0.5118472002020786,13.0,12.0,MATCHED,MATCHED,[]
2025-04-25 13:27:00+00:00,1.13412,380,712,2025-04-25 13:53:36+00:00,1.13464,381,0.46,0.0,0.0,WIN,2025-04-25 13:15:00+00:00,2025-04-25 13:15:00+00:00,17.0,S2,6.69746315164252e-06,0.38448679614960135,0.6155065063872466,0.6155065063872466,0.6663012097069656,0.23101971023764523,1.0,0.0,MATCHED,MATCHED,[]
2025-04-25 19:05:27+00:00,1.13788,382,715,2025-04-28 06:55:13+00:00,1.13389,383,-3.59,0.0,-0.07,LOSS,2025-04-25 19:00:00+00:00,2025-04-25 19:00:00+00:00,17.0,S1,3.2118808375269807e-06,0.9962368717687077,0.0037599163504549783,0.9962368717687077,0.024789625908979082,0.9924769554182526,21.0,20.0,MATCHED,MATCHED,[]
2025-04-28 13:05:14+00:00,1.13482,384,719,2025-04-28 13:29:16+00:00,1.13535,385,0.47,0.0,0.0,WIN,2025-04-28 13:00:00+00:00,,,,,,,,,,,,NO_COMPLETE_VECTOR_AT_BOUNDARY,SEGMENT_WARMUP,"[""h1_atr_change_4"", ""h1_slope_atr_8"", ""h3_er_8"", ""h3_atr_change_4"", ""h3_slope_atr_8""]"
2025-04-28 23:14:34+00:00,1.14066,386,723,2025-04-29 00:10:05+00:00,1.1412,387,0.4,0.0,-0.07,WIN,2025-04-28 23:00:00+00:00,,,,,,,,,,,,NO_COMPLETE_VECTOR_AT_BOUNDARY,SEGMENT_WARMUP,"[""h3_er_8"", ""h3_atr_change_4"", ""h3_slope_atr_8""]"
2025-04-29 04:43:30+00:00,1.1381,388,726,2025-04-29 05:35:13+00:00,1.13861,389,0.45,0.0,0.0,WIN,2025-04-29 04:30:00+00:00,,,,,,,,,,,,NO_COMPLETE_VECTOR_AT_BOUNDARY,SEGMENT_WARMUP,"[""h3_atr_change_4"", ""h3_slope_atr_8""]"
2025-04-29 07:00:30+00:00,1.1388,390,728,2025-04-29 07:03:18+00:00,1.13933,391,0.47,0.0,0.0,WIN,2025-04-29 07:00:00+00:00,,,,,,,,,,,,NO_COMPLETE_VECTOR_AT_BOUNDARY,SEGMENT_WARMUP,"[""h3_atr_change_4"", ""h3_slope_atr_8""]"
2025-04-29 12:17:56+00:00,1.13705,392,730,2025-04-29 12:20:56+00:00,1.13756,393,0.45,0.0,0.0,WIN,2025-04-29 12:15:00+00:00,,,,,,,,,,,,NO_COMPLETE_VECTOR_AT_BOUNDARY,SEGMENT_WARMUP,"[""h3_atr_change_4"", ""h3_slope_atr_8""]"
2025-04-29 18:10:45+00:00,1.13804,394,733,2025-04-29 19:07:40+00:00,1.13865,395,0.54,0.0,0.0,WIN,2025-04-29 18:00:00+00:00,,,,,,,,,,,,NO_COMPLETE_VECTOR_AT_BOUNDARY,SEGMENT_WARMUP,"[""h3_atr_change_4"", ""h3_slope_atr_8""]"
2025-04-30 00:53:27+00:00,1.13807,396,735,2025-04-30 01:16:25+00:00,1.1386,397,0.47,0.0,0.0,WIN,2025-04-30 00:45:00+00:00,,,,,,,,,,,,NO_COMPLETE_VECTOR_AT_BOUNDARY,SEGMENT_WARMUP,"[""h3_atr_change_4""]"
2025-04-30 14:06:57+00:00,1.1351,398,740,2025-04-30 14:09:29+00:00,1.13562,399,0.46,0.0,0.0,WIN,2025-04-30 14:00:00+00:00,2025-04-30 14:00:00+00:00,18.0,S1,3.985970315708196e-06,0.6098250136241452,0.3901710004055385,0.6098250136241452,0.6688760870500946,0.21965401321860673,2.0,1.0,MATCHED,MATCHED,[]
2025-04-30 19:12:25+00:00,1.13477,400,743,2025-05-01 01:48:16+00:00,1.13074,401,-3.78,0.0,-0.22,LOSS,2025-04-30 19:00:00+00:00,2025-04-30 19:00:00+00:00,18.0,S2,0.00013479001645587158,0.057813828314212515,0.9420513816693323,0.9420513816693323,0.22223730699974828,0.8842375533551198,5.0,4.0,MATCHED,MATCHED,[]
2025-05-01 05:00:49+00:00,1.1302,402,745,2025-05-01 06:15:02+00:00,1.13071,403,0.45,0.0,0.0,WIN,2025-05-01 05:00:00+00:00,2025-05-01 05:00:00+00:00,18.0,S2,1.9751876622288527e-06,3.762545315266442e-09,0.9999980210497933,0.9999980210497933,2.7995722769462372e-05,0.9999960458621311,45.0,44.0,MATCHED,MATCHED,[]
2025-05-01 07:08:00+00:00,1.12924,404,747,2025-05-01 07:31:28+00:00,1.1298,405,0.5,0.0,0.0,WIN,2025-05-01 07:00:00+00:00,2025-05-01 07:00:00+00:00,18.0,S2,1.0212774523656101e-06,8.287727516107745e-05,0.9999161014473862,0.9999161014473862,0.0008768760353496599,0.9998332241722251,53.0,52.0,MATCHED,MATCHED,[]
2025-05-01 13:00:26+00:00,1.1313,406,750,2025-05-01 13:03:35+00:00,1.13183,407,0.47,0.0,0.0,WIN,2025-05-01 13:00:00+00:00,2025-05-01 13:00:00+00:00,18.0,S2,1.1542502119370233e-05,0.33787136165462966,0.6621170958432503,0.6621170958432503,0.6397514737382538,0.3242457341886206,5.0,4.0,MATCHED,MATCHED,[]
2025-05-02 00:25:18+00:00,1.12835,408,754,2025-05-02 01:49:21+00:00,1.12899,409,0.57,0.0,0.0,WIN,2025-05-02 00:15:00+00:00,2025-05-02 00:15:00+00:00,18.0,S2,1.1563180001977629e-05,0.18259486287824617,0.8173935739417517,0.8173935739417517,0.47544615449919,0.6347987110635056,1.0,0.0,MATCHED,MATCHED,[]
2025-05-02 17:14:25+00:00,1.13072,410,760,2025-05-02 17:22:15+00:00,1.13131,411,0.52,0.0,0.0,WIN,2025-05-02 17:00:00+00:00,2025-05-02 17:00:00+00:00,18.0,S1,0.0036328333369473617,0.6714971913447996,0.3248699753182541,0.6714971913447996,0.6530901615461999,0.34662721602654545,14.0,13.0,MATCHED,MATCHED,[]
2025-05-05 07:05:32+00:00,1.13199,412,765,2025-05-05 07:09:37+00:00,1.13253,413,0.48,0.0,0.0,WIN,2025-05-05 07:00:00+00:00,,,,,,,,,,,,NO_COMPLETE_VECTOR_AT_BOUNDARY,SEGMENT_WARMUP,"[""h3_atr_change_4"", ""h3_slope_atr_8""]"
2025-05-05 15:36:26+00:00,1.1322,414,768,2025-05-06 00:25:10+00:00,1.12821,415,-3.61,0.0,-0.07,LOSS,2025-05-05 15:30:00+00:00,,,,,,,,,,,,NO_COMPLETE_VECTOR_AT_BOUNDARY,SEGMENT_WARMUP,"[""h3_atr_change_4"", ""h3_slope_atr_8""]"
2025-05-06 16:05:18+00:00,1.13369,416,775,2025-05-06 16:20:03+00:00,1.13422,417,0.47,0.0,0.0,WIN,2025-05-06 16:00:00+00:00,2025-05-06 16:00:00+00:00,19.0,S1,5.363776008372044e-06,0.9918150860435546,0.008179550180436984,0.9918150860435546,0.0475283040600242,0.9836355358631176,16.0,15.0,MATCHED,MATCHED,[]
2025-05-06 22:02:03+00:00,1.13703,418,778,2025-05-06 22:19:19+00:00,1.13308,419,-3.49,0.0,0.0,LOSS,2025-05-06 22:00:00+00:00,2025-05-06 22:00:00+00:00,19.0,S1,2.4991687899749213e-06,0.9999324986590495,6.500217216127472e-05,0.9999324986590495,0.0007264290049614439,0.9998674964868882,23.0,22.0,MATCHED,MATCHED,[]
2025-05-07 13:44:08+00:00,1.1354,420,784,2025-05-07 13:46:41+00:00,1.13596,421,0.49,0.0,0.0,WIN,2025-05-07 13:30:00+00:00,2025-05-07 13:30:00+00:00,19.0,S1,8.099056005464665e-07,0.5632364469477628,0.43676274314663627,0.5632364469477628,0.6851395244958758,0.1264737038011265,1.0,0.0,MATCHED,MATCHED,[]
2025-05-07 18:44:29+00:00,1.13346,422,786,2025-05-07 18:54:08+00:00,1.13398,423,0.46,0.0,0.0,WIN,2025-05-07 18:30:00+00:00,2025-05-07 18:30:00+00:00,19.0,S2,5.469202931304722e-05,0.06851042205136396,0.9314348859193238,0.9314348859193238,0.25035626186541937,0.8629244638679598,1.0,0.0,MATCHED,MATCHED,[]
2025-05-07 19:04:23+00:00,1.13202,424,788,2025-05-07 19:07:44+00:00,1.13252,425,0.44,0.0,0.0,WIN,2025-05-07 19:00:00+00:00,2025-05-07 19:00:00+00:00,19.0,S2,0.00027602364741506104,1.0620794353378638e-09,0.9997239752905063,0.9997239752905063,0.0025380289767473704,0.9994479516430912,3.0,2.0,MATCHED,MATCHED,[]
2025-05-08 01:00:05+00:00,1.13085,426,791,2025-05-08 01:02:51+00:00,1.13137,427,0.46,0.0,0.0,WIN,2025-05-08 01:00:00+00:00,2025-05-08 01:00:00+00:00,19.0,S2,1.2664498909622004e-05,0.02654064289004868,0.9734466926110411,0.9734466926110411,0.12265848365014752,0.9469060497209925,27.0,26.0,MATCHED,MATCHED,[]
2025-05-08 06:16:23+00:00,1.1293,428,793,2025-05-08 08:00:04+00:00,1.1298,429,0.44,0.0,0.0,WIN,2025-05-08 06:15:00+00:00,2025-05-08 06:15:00+00:00,19.0,S2,2.8615256880105693e-06,1.0249801859321291e-08,0.9999971282245095,0.9999971282245095,3.9585285985200956e-05,0.9999942666988215,6.0,5.0,MATCHED,MATCHED,[]
2025-05-08 10:12:05+00:00,1.128,430,795,2025-05-08 10:20:47+00:00,1.1285,431,0.44,0.0,0.0,WIN,2025-05-08 10:00:00+00:00,2025-05-08 10:00:00+00:00,19.0,S2,4.616541947994878e-06,4.5073941797665364e-06,0.9999908760638723,0.9999908760638723,0.00012132718585677025,0.9999862595219243,21.0,20.0,MATCHED,MATCHED,[]
2025-05-08 15:39:42+00:00,1.12669,432,797,2025-05-08 16:13:36+00:00,1.12294,433,-3.34,0.0,0.0,LOSS,2025-05-08 15:30:00+00:00,2025-05-08 15:30:00+00:00,19.0,S2,5.045215721776138e-05,0.00039640307062015906,0.999553144772162,0.999553144772162,0.004051010060312195,0.9991567417015418,5.0,4.0,MATCHED,MATCHED,[]
2025-05-09 00:12:35+00:00,1.12224,434,800,2025-05-09 01:02:20+00:00,1.12275,435,0.45,0.0,0.0,WIN,2025-05-09 00:00:00+00:00,2025-05-09 00:00:00+00:00,19.0,S2,9.579383745603596e-07,0.07224558678676007,0.9277534552748652,0.9277534552748652,0.2594233908171347,0.8555078684881051,1.0,0.0,MATCHED,MATCHED,[]
2025-05-09 20:47:03+00:00,1.12481,436,807,2025-05-12 07:00:31+00:00,1.12083,437,-3.62,0.0,-0.07,LOSS,2025-05-09 20:45:00+00:00,2025-05-09 20:45:00+00:00,19.0,S2,9.961203284446447e-06,0.03589630497911199,0.9640937338176031,0.9640937338176031,0.15479984756422546,0.9281974288384911,16.0,15.0,MATCHED,MATCHED,[]
